,submit
1312,2691.8967719952147
1313,698.4813792411178
1314,2956.685031202982
1315,2875.0695854526575
1316,1442.5222110226387
1317,763.844399504493
1318,3113.3141559574938
1319,2981.425965903967
1320,2985.308710713069
1321,1380.7313956191238
1322,1288.8381244895131
1323,3879.5322320196824
1324,3062.9007499589875
1325,3268.7506095645945
1326,678.7829366505271
1327,3597.445420595248
1328,3838.070496425497
1329,323.9655169560926
1330,4397.251091853695
1331,2902.8528125985686
1332,435.7447711618426
1333,4429.09861227652
1334,2208.7628276441105
1335,677.627053045066
1336,1724.3542784875133
1337,3117.2095964772266
1338,2233.962138320971
1339,244.92488464331507
1340,690.1828458224572
1341,1510.9245052562596
1342,676.5643530884166
1343,2267.5471710588577
1344,2358.9672436574106
1345,324.61937302482596
1346,1832.4972056209815
1347,2435.392235182555
1348,255.19685283881932
1349,2452.7789632553936
1350,6185.652508018983
1351,3167.4148318385273
1352,2752.60050830665
1353,1168.3667688280532
1354,1321.9277351972617
1355,2928.1662246934675
1356,1447.580671184337
1357,3241.820476535171
1358,3216.0720549372077
1359,2252.840929707615
1360,4291.976700897769
1361,401.56777677463907
1362,843.9377839546534
1363,304.73087289946426
1364,2471.867971756262
1365,2517.4076958117053
1366,3473.3709255555814
1367,4087.609386236649
1368,691.3848549261558
1369,389.9994573729557
1370,2719.873417128268
1371,3178.740659916234
1372,2693.7953308420683
1373,2377.1200668114
1374,5250.569671949943
1375,6397.076141062155
1376,1022.9323141488026
1377,534.4260119293675
1378,1727.951535626842
1379,1938.557183785949
1380,1489.009295797159
1381,3107.3709941918746
1382,1918.7182914409966
1383,3895.6146116603927
1384,3584.4524551845157
1385,76.68836626382303
1386,1704.688813971163
1387,2680.8139507622413
1388,5515.618757081509
1389,2861.12543266178
1390,2784.193882286132
1391,620.1603236366359
1392,2449.5308396051673
1393,2240.7918590778154
1394,717.070700497755
1395,2496.4024013359417
1396,3776.9147625227024
1397,2921.4579784761436
1398,1390.1161020725037
1399,769.4236331884621
1400,500.891667681
1401,325.54170625533146
1402,1578.595747624755
1403,2120.6574674767626
1404,1724.5601328602086
1405,2019.2908784659699
1406,1910.0276154639512
1407,2417.217488143293
1408,1004.8107974178814
1409,1454.559045789531
1410,6328.577911133006
1411,479.4693352384139
1412,2333.357172202681
1413,2792.85442736704
1414,1528.3804354124868
1415,4757.493253743097
1416,2436.1558539535567
1417,1959.2423500690825
1418,669.1206527351351
1419,2398.290696574356
1420,3106.881076684754
1421,1015.4919688294848
1422,3424.092762048073
1423,1732.7730362096752
1424,1933.351064874692
1425,1355.6825487841527
1426,2976.1415789008875
1427,749.9006019022185
1428,2396.155932000972
1429,863.0650021756752
1430,1709.7673658947174
1431,2297.467777586414
1432,895.3004264818769
1433,784.5372576622223
1434,3447.9521563602048
1435,250.26383967646723
1436,4284.783475879935
1437,4069.380416922661
1438,820.627853069138
1439,480.864176796024
1440,1591.2358602407537
1441,1903.8467631605301
1442,1340.2703584612639
1443,2103.1446604389293
1444,4386.679138552437
1445,361.7914891234888
1446,2171.530437619494
1447,4138.633226951307
1448,1660.7837409980582
1449,3124.211304912324
1450,2147.0499839747185
1451,3761.791559006093
1452,883.489180580995
1453,7916.822526278938
1454,2238.801504063344
1455,329.20499815068735
1456,2533.002292339824
1457,3818.217605722993
1458,577.4357702012037
1459,1559.473873598537
1460,3235.8085695264203
1461,3157.3624837942734
1462,4316.339645883627
1463,3133.856139812824
1464,621.7658525250475
1465,2739.848117460344
1466,3355.63391197122
1467,425.8217932846224
1468,2166.499356238094
1469,1314.937907880194
1470,3037.699049208906
1471,1801.3057965298033
1472,5616.372713805025
1473,3584.7526441472382
1474,7129.232559290311
1475,2259.1072231714656
1476,2498.6925168844937
1477,2741.871163241659
1478,5523.644709307719
1479,6478.141892770302
1480,2977.4451971301123
1481,1478.9829229275088
1482,2810.86929378363
1483,3612.9706771956617
1484,1027.9711718727851
1485,984.2666256206329
1486,3608.442057420434
1487,164.72358160403647
1488,2481.888138779287
1489,2167.8466288273776
1490,4368.865784770267
1491,3209.285996213428
1492,897.1439617462049
1493,1140.193143105881
1494,-0.033050488485008245
1495,2917.5483456326156
1496,866.6004524055664
1497,813.4654170988593
1498,3514.4741707876256
1499,2380.6124626985006
1500,255.50044842982555
1501,1630.127251330392
1502,780.0921488276849
1503,7122.67365971029
1504,1778.1019450824037
1505,202.56041315317225
1506,3017.0687747096176
1507,1643.8632256997666
1508,2846.424327942082
1509,3619.6088450750667
1510,331.0469670776304
1511,1924.6556796885752
1512,2340.854232002848
1513,729.8491274194123
1514,2291.9587975850322
1515,2795.5919067698696
1516,1.273207518019218
1517,161.88257860275743
1518,426.64385501426347
1519,1806.134031221398
1520,1730.7524022787359
1521,736.1330575376193
1522,2727.7194263121714
1523,2910.208600193122
1524,2716.932046489262
1525,384.2638012120241
1526,1088.6044116954167
1527,1677.5297991259033
1528,647.9171066072781
1529,2096.306619512692
1530,519.6902695515336
1531,939.897526676533
1532,3347.1222518152604
1533,383.81353113071
1534,3700.269736120944
1535,2323.5162118012618
1536,2843.310435869001
1537,1852.4950447093495
1538,2069.1213396110497
1539,1725.1396843348048
1540,2450.6116324906743
1541,1645.9437753202642
1542,798.8160607068016
1543,1815.5540484222042
1544,326.12855449726726
1545,663.5586619349641
1546,3694.8007463306035
1547,242.52993131098157
1548,5558.563695512884
1549,2598.3186499195763
1550,3461.9153782820376
1551,1754.5848784970976
1552,515.5823836039481
1553,1811.3793147630456
1554,2818.8445077505435
1555,2405.257210290906
1556,2338.5186104171025
1557,1623.0578660989563
1558,989.5674906058518
1559,3469.6720245106176
1560,1618.164790678109
1561,1134.5596110890244
1562,312.50367826655526
1563,1865.3156103327578
1564,277.2116286056777
1565,1704.3548840900726
1566,3581.0430289290757
1567,3084.226122933588
1568,1405.9426644245366
1569,3040.223168190797
1570,1649.8171426201895
1571,5767.149311427189
1572,952.1432697798485
1573,3196.49289036734
1574,652.9135641333183
1575,3560.5865448064424
1576,2087.7017292753662
1577,924.3326151062089
1578,1861.8723594210796
1579,779.4023727412075
1580,2166.222075062536
1581,4958.350117981684
1582,3217.40859774105
1583,1892.8458081446383
1584,2450.6116324906743
1585,3049.1860397758946
1586,3045.9512780144855
1587,1687.0207477063282
1588,1051.2953748277612
1589,2661.011576264029
1590,1608.2973524587455
1591,851.0803395612381
1592,2896.560780350373
1593,406.77920499162377
1594,2581.299388568524
1595,878.3798589654605
1596,4415.734393553026
1597,3931.493187792813
1598,3157.3992027573286
1599,2556.5348906209565
1600,2783.2375041078585
1601,1138.9706109827423
1602,1493.4749030240855
1603,2677.5863063095453
1604,3144.221838674249
1605,662.9849057781499
1606,6502.891238871418
1607,2967.585352045601
1608,2426.104231877723
1609,1229.5538173973027
1610,3181.657983332708
1611,-47.63255592904944
1612,2323.404479951573
1613,3755.630043224176
1614,602.60861467009
1615,3314.451436908788
1616,-34.40707396862225
1617,1828.0222813762148
1618,3355.328921971044
1619,1017.1456877476736
1620,2477.0920163395504
1621,3728.551119536265
1622,4441.805951241499
1623,1428.8435027027197
1624,2337.9622206517815
1625,1279.53392047443
1626,3450.011912807931
1627,2530.9269384598224
1628,2962.4127171292935
1629,13.973149225920206
1630,2957.7305067146312
1631,2228.966192762971
1632,1416.795025194468
1633,880.7065605076249
1634,3489.9961796102366
1635,1899.7287351343502
1636,3700.7490390958556
1637,978.5271566710147
1638,4592.457010065184
1639,3076.10727772568
1640,3581.927172276941
1641,3346.226955989711
1642,846.4198661611118
1643,3037.3333944921637
1644,511.6056248224421
1645,2922.3269790788336
1646,1634.4391034752489
1647,3829.8807222594332
1648,506.19888990482093
1649,2351.323967667443
1650,2126.2991921652856
1651,308.511777688593
1652,759.369215425685
1653,3653.41799100414
1654,3749.7711050550965
1655,653.2961772498405
1656,2250.8874094264247
1657,732.6567865442044
1658,1848.5255571100784
1659,861.2105903008267
1660,3047.7889201202615
1661,1505.7467271010846
1662,5118.059864605502
1663,1639.8564764707821
1664,288.8348583221642
1665,3279.2719046548473
1666,4733.101877030163
1667,1420.9156806027975
1668,3879.470426780019
1669,1311.3430764468362
1670,3327.7599948357333
1671,3733.9360743023317
1672,1235.5952916307199
1673,1740.9225855942977
1674,1039.8028849634825
1675,5028.86833639858
1676,187.79843369877258
1677,2482.211685125564
1678,1379.32240132408
1679,3501.9289235066612
1680,2215.163560264089
1681,2827.477630357442
1682,2581.1886554671646
1683,1335.5222324076963
1684,343.95755751494954
1685,3166.0251898139413
1686,3043.7863636746692
1687,2543.2511091735405
1688,1550.699530122809
1689,718.2678569441156
1690,1778.4683981786727
1691,577.903807161429
1692,1875.3203562741423
1693,2929.4105996050735
1694,1886.4457368384649
1695,602.2903888473389
1696,2326.791772177382
1697,2443.6578148657773
1698,1932.8547209638546
1699,595.6081922139433
1700,3214.7220362797925
1701,1314.8128768338486
1702,1320.511089235023
1703,2178.5112429542296
1704,2444.320997524477
1705,1634.1134855373866
1706,4749.0749348288255
1707,3156.7767462116162
1708,3519.0921308799734
1709,2413.895139753087
1710,303.07066579332144
1711,2103.7277018487125
1712,3135.0852175548093
1713,1948.9375941942599
1714,4079.024359258091
1715,2892.94331105399
1716,4475.1066500409415
1717,2148.8929601931877
1718,440.94820387086173
1719,1096.986017477199
1720,2886.804496101901
1721,2278.235981092091
1722,2606.61236659759
1723,1665.25332156505
1724,3070.4634643634527
1725,1304.4773407472983
1726,5202.107536608944
1727,3048.3853031451463
1728,2021.5565869368052
1729,1962.176718510996
1730,3239.860156696055
1731,3494.93687200299
1732,2373.820325395243
1733,379.94076933750824
1734,1399.548756774016
1735,1920.392777384914
1736,2587.280104242893
1737,1803.3241209551297
1738,661.831817169958
1739,2650.1031329396897
1740,878.9872189889776
1741,371.2452348838493
1742,1754.769937843061
1743,258.4225594906564
1744,96.46616600202589
1745,3326.5599269255945
1746,738.0896980565099
1747,2128.553514392328
1748,2831.3963161895576
1749,2954.8891966362717
1750,4984.921686912382
1751,1186.531547855153
1752,2870.75384928485
1753,3579.9073356160857
1754,2324.887202670818
1755,698.9106202889429
1756,2873.7664699387765
1757,3430.7023243627586
1758,717.6841235514765
1759,2390.708130801426
1760,3642.496883259591
1761,3385.807672489666
1762,2578.775325827814
1763,3055.073603083877
1764,1314.3851953525127
1765,1922.8933993403723
1766,3756.838379688256
1767,1516.1403316211242
1768,2527.360240978964
1769,4794.7195159906905
1770,3814.006897322366
1771,3680.8102138456006
1772,3122.8961596955337
1773,4460.985000178796
1774,2663.9518138412423
1775,3121.9369488175125
1776,1710.3354067940916
1777,2990.8402999617006
1778,763.278926329574
1779,5235.370404122852
1780,971.8898533085447
1781,473.5364963801505
1782,1354.9289421436054
1783,-44.993205558734445
1784,2825.860684741481
1785,400.05849144791233
1786,2601.127793757827
1787,1012.1092070936809
1788,1942.7705940624364
1789,1933.7953179587562
1790,335.8254557942967
1791,2645.200834182306
1792,3971.629801884493
1793,1814.6798935526804
1794,1394.3132186877262
1795,2359.430170373201
1796,2856.9968168515366
1797,1192.6036082101207
1798,2103.798143104055
1799,866.0242952225702
1800,1206.2048882247268
1801,7060.131601753601
1802,1424.5961487695286
1803,1233.054360531195
1804,3671.4006058482564
1805,459.6466379175259
1806,2276.1680069330732
1807,298.71480430111734
1808,972.3902174178619
1809,3080.7813436550705
1810,2434.658068258554
1811,3105.682005690791
1812,-35.336507231363775
1813,3683.755874146399
1814,1294.6226789291043
1815,605.2615360992195
1816,945.7081417684639
1817,3147.05930164819
1818,3496.536503841203
1819,358.6087307328689
1820,2613.235596264112
1821,2038.7047922984132
1822,3338.1941532050705
1823,132.70168518095272
1824,634.7329828383628
1825,1612.7306904172317
1826,1333.7792433294942
1827,3013.4860726928723
1828,3224.340454198009
1829,590.4174401284863
1830,810.0476248232663
1831,2626.0601870831124
1832,946.3410712874858
1833,815.5213332389455
1834,3025.8800120647074
1835,1702.3874161868152
1836,220.96432695172714
1837,6874.943458821884
1838,1984.5203663719644
1839,2866.6019176201066
1840,3851.6472622745027
1841,2606.8696000323207
1842,2405.4406248721666
1843,2390.6130363474017
1844,1108.0275907597534
1845,1664.5563528492114
1846,2297.353279878828
1847,1511.4025489615833
1848,1733.5913175013948
1849,2656.6125949854595
1850,3438.5572053672504
1851,2877.652359742783
1852,378.503930788067
1853,4429.905778778897
1854,2118.74976326956
1855,1185.5745020082152
1856,2971.511433657996
1857,26.76350641194773
1858,3413.985550125219
1859,2755.8030385068514
1860,1130.3143648542346
1861,4063.796801066175
1862,3361.4270288071793
1863,1738.5636186728514
1864,4676.839363917746
1865,2413.8086213330084
1866,1853.4957338101353
1867,1525.4829224833077
1868,816.1896166641285
1869,657.2708308757307
1870,1986.9207913613686
1871,2187.2587080555286
1872,117.69889901164727
1873,832.7125086174191
1874,2823.5950454112126
1875,1326.0697845596405
1876,5152.029213878622
1877,3656.6204151799525
1878,1883.4292544776283
1879,1830.052102596987
1880,962.6545878710076
1881,2115.5778449478325
1882,1391.5404052193928
1883,2777.33217868466
1884,1341.1135565379784
1885,197.45257182154094
1886,2802.4951708647995
1887,400.8843585102259
1888,4419.667147087633
1889,584.4529229138823
1890,1086.4460202773964
1891,2752.503070454342
1892,1560.843926924079
1893,1615.372712512143
1894,323.33125873675147
1895,5575.654369069676
1896,1479.9148430715932
1897,2926.739619416087
1898,1471.5155154279707
1899,3031.929256390633
1900,3201.926024055195
1901,1175.6754313577944
1902,171.1711732674251
1903,3669.565374805717
1904,2342.9121399853843
1905,2690.582519830662
1906,6494.7138481235115
1907,4865.626135987781
1908,3535.4187625368527
1909,1941.0234775795714
1910,3032.8815338268905
1911,456.2682341687184
1912,3899.535293921806
1913,2434.070900257208
1914,5276.030328001166
1915,437.3156804283683
1916,461.0940305815667
1917,2929.2045876350517
1918,1712.706781933726
1919,125.32585778614651
1920,1710.4402201550454
1921,2489.2616736340624
1922,2292.1890148887037
1923,3776.0430927899233
1924,3780.790415059217
1925,1579.2374519239372
1926,1843.2934973410497
1927,3662.5091846304867
1928,1112.369242283608
1929,1918.5799525051984
1930,4080.3146563550977
1931,290.27290428630306
1932,3899.8736893223095
1933,1163.002356981653
1934,5074.820870181717
1935,2725.879636371877
1936,2449.5992304509296
1937,2720.723880902278
1938,1306.440061206463
1939,601.7578363472403
1940,1731.8009908852705
1941,1798.5778306538687
1942,1406.7442041827371
1943,1203.019482172904
1944,802.6339989104562
1945,693.9283454701936
1946,5735.603881847824
1947,3221.0324284178537
1948,602.5167975399446
1949,670.1796698690182
1950,1167.7581036514318
1951,2084.817014544825
1952,4085.3219151787894
1953,953.8950294780633
1954,2060.0383821862165
1955,333.1287959793453
1956,2044.6991994495706
1957,2803.6011533978913
1958,714.5785937847334
1959,270.23116049307964
1960,4453.999192082144
1961,1844.4699538772077
1962,1718.433288142486
1963,2007.1142425487096
1964,3598.1377669014414
1965,858.7893058374627
1966,620.9928795740352
1967,2824.7169289457424
1968,1742.0428455249241
1969,393.4229598647587
1970,223.68023706233308
1971,2346.3436147712564
1972,274.7530922763561
1973,458.0091729303813
1974,274.38006225285716
1975,839.4452400031344
1976,1171.2391308677668
1977,3430.4631366044478
1978,2767.832460733748
1979,2695.329818958637
1980,1510.920856776673
1981,5098.5544182169015
1982,1294.062932215993
1983,1969.6445805968453
1984,1017.6134071772576
1985,2350.762779265242
1986,3044.1522436261644
1987,796.1549136151929
1988,4585.724297959866
1989,695.2575297774761
1990,2667.109168294384
1991,2290.1694158733385
1992,3127.5416589122015
1993,1759.7662187175945
1994,4883.165382234583
1995,2546.5724684134725
1996,3810.673966332791
1997,651.5502848728983
1998,2360.607719296386
1999,1711.1409584052283
2000,2260.894495009584
2001,411.31602576345426
2002,782.5761554875153
2003,3163.0013524856395
2004,3001.6472047308503
2005,3180.9740465809596
2006,2292.6470377874716
2007,3209.0547005512285
2008,2519.8818779932963
2009,2999.184031717681
2010,368.9449831362921
2011,4042.6905959185046
2012,366.7908912014271
2013,710.0096285456258
2014,2411.7001256956582
2015,3029.3743822898123
2016,427.8997313872747
2017,1529.9783457471485
2018,3427.836656752136
2019,22.9840590939506
2020,2255.7400828332
2021,1849.0445871486377
2022,3587.6706300357355
2023,2462.609715205312
2024,665.1918240984745
2025,2579.7012251898045
2026,2668.8174302842976
2027,845.4423082081597
2028,5257.6210313151505
2029,3717.744226633934
2030,1486.3543084982985
2031,1823.5394406905211
2032,5081.828620071173
2033,1489.8107027976898
2034,2233.439239346437
2035,1859.3260253817505
2036,3529.004653283122
2037,958.271841515997
2038,777.0777478442224
2039,3008.9898873932525
2040,2722.1493944194794
2041,2465.9928467951004
2042,1514.637008456981
2043,3301.886136834198
2044,1847.2090471844242
2045,797.5563440384236
2046,2890.5846032831387
2047,2727.991132234252
2048,2802.9331328033545
2049,1959.5980842555127
2050,2263.1343097722142
2051,1188.1421326643922
2052,699.3784020721597
2053,2803.962407332914
2054,2627.8785580631497
2055,726.6217550551089
2056,931.651665358318
2057,575.1188998638969
2058,3390.3759198388125
2059,1024.3904888880186
2060,2765.6206288318635
2061,3054.1545194936502
2062,6503.448509833425
2063,1021.6522232762228
2064,1779.3366706332597
2065,654.6444408833021
2066,609.5423755737669
2067,998.5989173154327
2068,1695.2867823198153
2069,2922.0486062523837
2070,2353.5873236263874
2071,3396.7472410316805
2072,464.7813017825898
2073,2004.1768619728662
2074,1984.2423995596732
2075,472.99993524016554
2076,806.3697549242951
2077,5447.140610028835
2078,2882.949000205642
2079,1510.7551151952816
2080,1729.8368963834757
2081,3946.530204802668
2082,261.1684934890964
2083,295.5847504865423
2084,1662.9138100697548
2085,1883.8686352034158
2086,2692.014726971733
2087,700.2457164895318
2088,2758.1139029174583
2089,1404.9906524214439
2090,3588.8919789919028
2091,3493.0616859421025
2092,1741.811585586038
2093,3122.2243859400896
2094,858.0562764671572
2095,1262.6437438156963
2096,1766.7331168548317
2097,2300.7438363381257
2098,2133.204272029706
2099,2747.1012757065655
2100,1523.4894253525736
2101,2228.5296911287187
2102,1431.9525700487102
2103,3032.879786034257
2104,3972.8997887542205
2105,2405.1420744585057
2106,804.1617893413592
2107,3150.273361446568
2108,3138.0215001613424
2109,3386.7007204488305
2110,1715.8901914102591
2111,2583.4271343119262
2112,690.3545630115917
2113,3335.394375982566
2114,758.0013631219687
2115,51.349105998304196
2116,2303.9120076380937
2117,886.5870774189418
2118,698.6191985008028
2119,2572.199805795617
2120,3797.514500884297
2121,2398.8623896636436
2122,5240.5043512758575
2123,5317.579227412752
2124,2728.5189081692674
2125,632.3852515191886
2126,3331.898011890334
2127,2131.493457069056
2128,5629.9411749783985
2129,2375.7200291409745
2130,1511.6672963257108
2131,233.49504419062453
2132,1579.1370532508251
2133,2877.2361920820877
2134,900.4458562635373
2135,456.7481822278599
2136,2906.588189351456
2137,4781.7946846355935
2138,1045.6148477588824
2139,1164.6954601989266
2140,4344.725660147002
2141,4746.636569963241
2142,2762.9627945906304
2143,2897.121334139931
2144,2662.080956811464
2145,2539.538193278804
2146,392.5696737694691
2147,3330.5920390802885
2148,4671.45473473766
2149,3684.372838145251
2150,2398.704383071821
2151,1777.2495097011072
2152,1337.1520471024476
2153,2951.964709372312
2154,2781.207785767721
2155,992.7021421871982
2156,4863.234520431454
2157,3199.0268627571304
2158,1864.1980916950552
2159,825.4597223796166
2160,2559.5147863499665
2161,986.2409809492034
2162,479.85011944630395
2163,355.7591303571804
2164,1708.6533605763746
2165,1890.4361965983512
2166,1518.6456645637686
2167,-27.480459182545893
2168,1106.9493289661816
2169,7752.461788569432
2170,2445.9338690532286
2171,1734.678795806182
2172,2365.2111823370847
2173,3109.5650491781416
2174,1516.203891793996
2175,1066.7085509783801
2176,2700.863095665536
2177,2947.8949614424355
2178,554.0252500710483
2179,19.37384611987354
2180,393.48931456736966
2181,3214.906590254078
2182,2772.285412353809
2183,4787.7602225497285
2184,1774.3281189468662
2185,8401.989628255928
2186,351.3335348724128
2187,6471.987275578177
2188,2889.241161370927
2189,1699.6286425707397
2190,797.706911472452
2191,4011.309542217173
2192,5187.609469010018
2193,920.1562386575818
2194,930.1901188676845
2195,2394.795641880151
2196,1557.7695717844483
2197,3721.732472637725
2198,4458.410931567588
2199,2321.432861511421
2200,3812.476082173232
2201,4738.636025037183
2202,1996.5652967235162
2203,261.1844502772931
2204,5078.875275275141
2205,1051.0061901444788
2206,1429.3784299320125
2207,2115.2909416693387
2208,7696.171724443073
2209,1770.608498704982
2210,2099.4385447718882
2211,680.6667023502932
2212,-66.60229872913693
2213,847.1578427991358
2214,3414.168893788998
2215,1887.1198185789563
2216,1601.1112758807176
2217,4719.995602265436
2218,2135.230042451442
2219,3443.980582843151
2220,906.8106075539527
2221,5580.848878863206
2222,590.4399737249912
2223,3848.3822762300238
2224,1526.008276191401
2225,2345.7697205976706
2226,2346.8271876125073
2227,1403.4958525353497
2228,1020.6568896438467
2229,1567.5871954755853
2230,309.03031679335294
2231,4422.443356818458
2232,4185.594211635665
2233,750.0375267857232
2234,4453.999192082144
2235,665.282261941669
2236,3883.153534697704
2237,1038.1984046469827
2238,5672.537092479207
2239,3812.167834467812
2240,322.9099199313492
2241,3103.3334259431526
2242,1077.3717923412473
2243,1105.1650420746967
2244,1570.9698611901645
2245,1421.9249513715472
2246,3054.8742287876175
2247,2616.7153004705383
2248,4365.804350277234
2249,3139.294980620535
2250,336.88014279085974
2251,3102.4368218180457
2252,2923.2388869594956
2253,2325.6210023956946
2254,547.726852401698
2255,2835.004319764383
2256,85.64302555864018
2257,2969.028210464848
2258,1606.0156592570813
2259,3787.8869747644935
2260,979.1244705717659
2261,873.6537423746713
2262,3558.746558894695
2263,3270.8369044448655
2264,3056.8911763567326
2265,3116.36852709671
2266,1573.4517369076257
2267,6041.557987873719
2268,904.9760200105438
2269,664.5473632159593
2270,1380.088917725578
2271,3489.8287710434847
2272,4746.419206442401
2273,5664.667771547368
2274,766.134576788419
2275,1447.8564068530266
2276,485.98273468426646
2277,1308.101191715803
2278,3350.058464738216
2279,2044.677840546449
2280,4618.025697630784
2281,1341.248999833798
2282,1358.4029558540615
2283,1008.9241412225161
2284,2598.9134727745936
2285,1168.7594210189118
2286,3842.605732439227
2287,2676.7105067262587
2288,2194.667175188868
2289,2982.7863962152815
2290,724.7349196926128
2291,2792.1635878131997
2292,2234.646229826532
2293,985.7559344089433
2294,934.7337172373113
2295,322.83807194720947
2296,2466.2092213551246
2297,3117.3247978616505
2298,776.6429679406612
2299,2451.961613794724
2300,2955.125559407447
2301,324.7764203809593
2302,516.8839298529849
2303,2407.149964345983
2304,2223.990217800934
2305,4573.138308171614
2306,667.0461876488152
2307,1802.9992644601343
2308,1341.6656982824868
2309,616.7274557569582
2310,969.8836200711715
2311,1662.0087089242381
2312,3233.247150141064
2313,5400.278753005729
2314,2800.9616302715403
2315,1901.3201729375146
2316,3751.4997054498854
2317,3739.1510596594176
2318,3433.4626725295925
2319,3524.775495548725
2320,3584.2478041766535
2321,1279.3339128134207
2322,2270.1425426331625
2323,3072.055678471262
2324,1997.6056481815922
2325,5561.077016406712
2326,2470.0096296704664
2327,1861.1921879981649
2328,1422.3880964778957
2329,3663.7626343003476
2330,1690.145930506259
2331,1029.7811328983796
2332,2536.9834707440505
2333,3074.5473677208593
2334,2331.857585661446
2335,2144.529098221621
2336,477.269818184216
2337,3305.287236562736
2338,3939.0075464639403
2339,935.5463222502267
2340,650.2888079826698
2341,1490.3075668678532
2342,824.6933497478997
2343,3768.3382648618194
2344,2548.040678672943
2345,342.7595668160591
2346,2712.924899593428
2347,3594.3577282821857
2348,1118.3770378397369
2349,1063.0596644770558
2350,2494.6882129393985
2351,194.9877217116218
2352,996.5345042822005
2353,2879.164429306629
2354,3063.593189811323
2355,3398.8560609820147
2356,-56.68120688729541
2357,1027.2268902742517
2358,1881.6358493687083
2359,5086.804579772181
2360,3281.389282800108
2361,4818.016731606547
2362,543.3352457457121
2363,2512.172054798028
2364,363.3891527226699
2365,388.6202310429082
2366,4924.381275036867
2367,4492.151048935688
2368,1350.4968894265812
2369,3108.2310720135556
2370,3074.7654702133364
2371,881.048386020659
2372,3080.0058859594974
2373,1890.4382071132718
2374,1944.9594038921991
2375,901.6237120300005
2376,1670.6921182843905
2377,1634.5809093162788
2378,2053.213455567234
2379,1450.3252108235617
2380,449.60521744017956
2381,1003.0696183430819
2382,2316.8543052645236
2383,3681.4649225018047
2384,1987.8883177753135
2385,3492.5174354587502
2386,356.88849013493586
2387,2607.2737834029035
2388,1050.0758447313783
2389,1054.3569393004332
2390,607.6400792611668
2391,568.6787242294492
2392,4448.961660076557
2393,323.9695175618532
2394,661.5422480894838
2395,622.8959082032421
2396,934.614597017179
2397,1443.7011434996011
2398,1330.8685558355683
2399,5073.59944992606
2400,4483.760484886928
2401,2637.6572076901243
2402,1497.5318061182688
2403,2146.1447109814244
2404,729.5325168820317
2405,3580.1389728866784
2406,3127.1839515582114
2407,5171.89772143745
2408,466.2636409055181
2409,661.37998833648
2410,1425.4560879259375
2411,616.195336092055
2412,446.7720663702434
2413,2277.324258710306
2414,2828.020118973279
2415,3576.4933629387765
2416,2305.131500732367
2417,2332.4635632732334
2418,1464.2022085245085
2419,1962.3200331866324
2420,479.83918909464086
2421,2157.7165768332616
2422,2319.923235831562
2423,5309.382894246337
2424,2718.861282424303
2425,2596.531795124574
2426,3855.9060174348824
2427,2722.3388745876437
2428,2001.2246574498865
2429,3372.9285247768394
2430,961.5606203987705
2431,804.0473254235784
2432,3863.5698769176256
2433,217.70664582925914
2434,2818.1393482618396
2435,4637.899542566722
2436,2793.7921344226925
2437,2696.5707670997504
2438,1868.9047924493752
2439,2733.6054160657723
2440,3617.339222014681
2441,751.0101516847935
2442,3553.560192334604
2443,2944.4901166737095
2444,2317.444460901104
2445,2916.0797357060037
2446,1855.27896343464
2447,4428.004573739729
2448,2666.751404170956
2449,2723.3118402852697
2450,3406.0921916901275
2451,3150.7353818214674
2452,821.7262831582017
2453,1329.1434654315851
2454,1853.5421445323095
2455,48.17916422213677
2456,1839.1314052271525
2457,4200.118343497091
2458,1343.0621186314925
2459,4324.310731686902
2460,893.0239077187517
2461,1527.051585708187
2462,2853.44566200152
2463,4254.565223085138
2464,3330.803355040916
2465,1525.106352753607
2466,1250.7891132958562
2467,2739.9177873986623
2468,1604.2453954520238
2469,813.3281692153425
2470,511.4171269771089
2471,2847.2071865067005
2472,329.51558318758487
2473,1849.089013206378
2474,2343.939554616333
2475,1198.9958029438876
2476,668.8829028642837
2477,1152.848978839284
2478,5804.6091030131865
2479,321.6105793347257
2480,2976.1120616238964
2481,1393.938239101551
2482,1694.9068411130036
2483,2643.3833192843176
2484,3412.5136697083053
2485,715.2515586000025
2486,1943.6496450789687
2487,2631.6710108054795
2488,214.9014935979866
2489,2964.4517014200283
2490,768.4637751250204
2491,3291.8665251322986
2492,1553.1883581281486
2493,5096.395050161385
2494,2270.8932162756414
2495,2876.289956124271
2496,1767.4409780484655
2497,4001.2818672120056
2498,1120.3568769914477
2499,354.42889588622637
2500,1021.4975064680872
2501,1225.0570992049795
2502,1630.4633017588314
2503,954.0723628088389
2504,485.61933126892166
2505,185.3939786416844
2506,3705.513837359199
2507,1365.2265721452925
2508,2499.0050838468474
2509,2416.8606915640767
2510,3001.6624422539476
2511,1167.7012710473978
2512,2324.5582801437213
2513,3176.7933614852077
2514,1800.0366769906643
2515,367.36782451046537
2516,306.83806442140116
2517,1450.1287492683766
2518,2250.927711093503
2519,1648.205870254345
2520,5635.487643565733
2521,2845.51623772463
2522,32.41088495652189
2523,1256.2265171512495
2524,3520.086201823711
2525,2227.978412884109
2526,2708.8369316737553
2527,1157.804088472551
2528,1352.9675627054564
2529,3925.014360378343
2530,2864.242655110146
2531,2768.844033307197
2532,1097.7429920206055
2533,4560.738404572371
2534,669.9572771278703
2535,1674.7409647783472
